id,objectName,modelType,path,image,bboxStatus,dimensionsSource,dimensionsVisual,bboxMinVisual,bboxMaxVisual,bboxLinkedFromId,bboxLinkedFromObject,bboxLinkMethod,donorPath,donorImage,donorModelType,donorDimensionsVisual
dzobj_jug9syeday,SurvivorM_Denis,Config,/dz/characters/bodies,images/characters/bodies/survivorm_denis.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19368863105773926,1.8045512437820435,0.23776347935199738]","[-0.09684431552886963,-0.9022756218910217,-0.11888173967599869]","[0.09684431552886963,0.9022756218910217,0.11888173967599869]",dzobj_f71vf2yg6g,m_denis_2.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_denis.jpeg,Raw P3D,"[0.19368863105773926,1.8045512437820435,0.23776347935199738]"
dzobj_ih10fe0eym,SurvivorM_Elias,Config,/dz/characters/bodies,images/characters/bodies/survivorm_elias.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085389375686646,1.8046002388000488,0.23601651191711426]","[-0.09542694687843323,-0.9023001194000244,-0.11800825595855713]","[0.09542694687843323,0.9023001194000244,0.11800825595855713]",dzobj_ds5125lmaa,m_elias.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_elias.jpeg,Raw P3D,"[0.19085389375686646,1.8046002388000488,0.23601651191711426]"
dzobj_2z0epcscvy,SurvivorM_Francis,Config,/dz/characters/bodies,images/characters/bodies/survivorm_francis.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19298571348190308,1.7952001094818115,0.22570471465587616]","[-0.09649285674095154,-0.8976000547409058,-0.11285235732793808]","[0.09649285674095154,0.8976000547409058,0.11285235732793808]",dzobj_mdkvd2shlp,m_francis.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_francis.jpeg,Raw P3D,"[0.19298571348190308,1.7952001094818115,0.22570471465587616]"
dzobj_zffiduclcm,SurvivorM_Guo,Config,/dz/characters/bodies,images/characters/bodies/survivorm_guo.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1908538043498993,1.8020600080490112,0.22995801270008087]","[-0.09542690217494965,-0.9010300040245056,-0.11497900635004044]","[0.09542690217494965,0.9010300040245056,0.11497900635004044]",dzobj_c0bs85jr3h,m_guo.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_guo.jpeg,Raw P3D,"[0.1908538043498993,1.8020600080490112,0.22995801270008087]"
dzobj_wlnguejw2b,SurvivorM_Hassan,Config,/dz/characters/bodies,images/characters/bodies/survivorm_hassan.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085389375686646,1.8048022985458374,0.23472675681114197]","[-0.09542694687843323,-0.9024011492729187,-0.11736337840557098]","[0.09542694687843323,0.9024011492729187,0.11736337840557098]",dzobj_v5vvstyc2p,m_hassan.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_hassan.jpeg,Raw P3D,"[0.19085389375686646,1.8048022985458374,0.23472675681114197]"
dzobj_7nge0obgxc,SurvivorM_Indar,Config,/dz/characters/bodies,images/characters/bodies/survivorm_indar.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085381925106049,1.800140142440796,0.22821590304374695]","[-0.09542690962553024,-0.900070071220398,-0.11410795152187347]","[0.09542690962553024,0.900070071220398,0.11410795152187347]",dzobj_48uzbxpxta,m_indar.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_indar.jpeg,Raw P3D,"[0.19085381925106049,1.800140142440796,0.22821590304374695]"
dzobj_nmjb7hh1ki,SurvivorM_Jose,Config,/dz/characters/bodies,images/characters/bodies/survivorm_jose.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085389375686646,1.791917085647583,0.22471964359283447]","[-0.09542694687843323,-0.8959585428237915,-0.11235982179641724]","[0.09542694687843323,0.8959585428237915,0.11235982179641724]",dzobj_td8jeagl7z,m_jose.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_jose.jpeg,Raw P3D,"[0.19085389375686646,1.791917085647583,0.22471964359283447]"
dzobj_lin1zusznr,SurvivorM_Kaito,Config,/dz/characters/bodies,images/characters/bodies/survivorm_kaito.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1939852088689804,1.803430199623108,0.23321931064128876]","[-0.0969926044344902,-0.901715099811554,-0.11660965532064438]","[0.0969926044344902,0.901715099811554,0.11660965532064438]",dzobj_15lugiz3au,m_kaito.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_kaito.jpeg,Raw P3D,"[0.1939852088689804,1.803430199623108,0.23321931064128876]"
dzobj_goj60fsvqa,SurvivorM_Lewis,Config,/dz/characters/bodies,images/characters/bodies/survivorm_lewis.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085390120744705,1.7994592189788818,0.23029061406850815]","[-0.09542693942785263,0,-0.1303853541612625]","[0.09542696177959442,1.7994592189788818,0.09990525990724564]",dzobj_9tj9qvudkn,m_lewis.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_lewis.jpeg,Raw P3D,"[0.19085390120744705,1.7994592189788818,0.23029061406850815]"
dzobj_zjboxx86fm,SurvivorM_Manua,Config,/dz/characters/bodies,images/characters/bodies/survivorm_manua.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19218504428863525,1.8060858249664307,0.2297334149479866]","[-0.09609249234199524,0,-0.1276576817035675]","[0.09609255194664001,1.8060858249664307,0.1020757332444191]",dzobj_9wn543jxdu,m_manua.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_manua.jpeg,Raw P3D,"[0.19218504428863525,1.8060858249664307,0.2297334149479866]"
dzobj_0ubnkcg5gq,SurvivorM_Niki,Config,/dz/characters/bodies,images/characters/bodies/survivorm_niki.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085390120744705,1.807770013809204,0.23646946251392365]","[-0.09542693942785263,0,-0.13521045446395874]","[0.09542696177959442,1.807770013809204,0.1012590080499649]",dzobj_py1qbkhhnk,m_niki_2.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_niki.jpeg,Raw P3D,"[0.19085390120744705,1.807770013809204,0.23646946251392365]"
dzobj_wudyg4e6ci,SurvivorM_Oliver,Config,/dz/characters/bodies,images/characters/bodies/survivorm_oliver.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19349980354309082,1.8036999702453613,0.23419485241174698]","[-0.09684428572654724,0,-0.13721434772014618]","[0.09665551781654358,1.8036999702453613,0.0969805046916008]",dzobj_v34yde1mcg,m_oliver.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_oliver.jpeg,Raw P3D,"[0.19349980354309082,1.8036999702453613,0.23419485241174698]"
dzobj_grdne2qt83,SurvivorM_Peter,Config,/dz/characters/bodies,images/characters/bodies/survivorm_peter.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085381925106049,1.80538010597229,0.23822501301765442]","[-0.09542690962553024,-0.902690052986145,-0.11911250650882721]","[0.09542690962553024,0.902690052986145,0.11911250650882721]",dzobj_th3fud44xo,m_peter.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_peter.jpeg,Raw P3D,"[0.19085381925106049,1.80538010597229,0.23822501301765442]"
dzobj_6y0ce804td,SurvivorM_Quinn,Config,/dz/characters/bodies,images/characters/bodies/survivorm_quinn.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19176534563302994,1.8032513856887817,0.23435525596141815]","[-0.09590701758861542,0,-0.13657553493976593]","[0.09585832804441452,1.8032513856887817,0.09777972102165222]",dzobj_t4j9bkjv60,m_quinn.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_quinn.jpeg,Raw P3D,"[0.19176534563302994,1.8032513856887817,0.23435525596141815]"
dzobj_7in15y5yp6,SurvivorM_Rolf,Config,/dz/characters/bodies,images/characters/bodies/survivorm_rolf.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085390120744705,1.8062264919281006,0.23105545341968536]","[-0.09542693942785263,0,-0.1353200227022171]","[0.09542696177959442,1.8062264919281006,0.09573543071746826]",dzobj_yzb5zvxtqv,m_rolf.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_rolf.jpeg,Raw P3D,"[0.19085390120744705,1.8062264919281006,0.23105545341968536]"
dzobj_11sn4zsnlb,SurvivorM_Seth,Config,/dz/characters/bodies,images/characters/bodies/survivorm_seth.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1912328526377678,1.8045799732208252,0.2350393533706665]","[-0.09580589085817337,0,-0.13438120484352112]","[0.09542696177959442,1.8045799732208252,0.10065814852714539]",dzobj_b5e7vvp0tb,m_seth.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_seth.jpeg,Raw P3D,"[0.1912328526377678,1.8045799732208252,0.2350393533706665]"
dzobj_ckdblsjp25,SurvivorM_Taiki,Config,/dz/characters/bodies,images/characters/bodies/survivorm_taiki.jpeg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085390120744705,1.8033901453018188,0.23263996839523315]","[-0.09542693942785263,0,-0.13067713379859924]","[0.09542696177959442,1.8033901453018188,0.10196283459663391]",dzobj_93vmhtthly,m_taiki.p3d,exact_image,dz/characters/heads,images/characters/bodies/survivorm_taiki.jpeg,Raw P3D,"[0.19085390120744705,1.8033901453018188,0.23263996839523315]"
dzobj_6fzpla5obg,SV98,Config,dz/weapons/firearms/sv98,images/weapons/firearms/sv98.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[2.0419264435768127,0.588298574090004,1.6902915239334106]","[-0.8594979643821716,-0.051789894700050354,-1.0005699396133423]","[1.1824284791946411,0.5365086793899536,0.6897215843200684]",dzobj_3kiiiu86oj,sv98.p3d,object_token_path_family,dz/weapons/firearms/sv98,images/weapons/firearms/dzweaponsfirearmssv98sv98.p3d.jpg,Raw P3D,"[2.0419264435768127,0.588298574090004,1.6902915239334106]"
dzobj_nd8yhi74j5,SVD,Config,dz/weapons/firearms/svd,images/weapons/firearms/svd.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2422633171081543,0.5823157727718353,2.1810294091701508]","[-0.817113995552063,-0.043341606855392456,-0.20488986372947693]","[0.4251493215560913,0.5389741659164429,1.9761395454406738]",dzobj_plg544nuq8,svd.p3d,object_token_path_family,dz/weapons/firearms/svd,images/weapons/firearms/dzweaponsfirearmssvdsvd.p3d.jpg,Raw P3D,"[1.2422633171081543,0.5823157727718353,2.1810294091701508]"
dzobj_i72f7o8dsv,Sweater_Blue,Config,dz/characters/tops,images/characters/tops/sweater_blue/sweater_blue.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.49139024317264557,0.7673652917146683,0.468166783452034]","[-0.28101950883865356,-0.6323652863502502,-0.18806777894496918]","[0.210370734333992,0.13500000536441803,0.2800990045070648]",dzobj_4xivf83dkv,sweater_g.p3d,exact_image,dz/characters/tops,images/characters/tops/sweater_blue/sweater_blue.jpg,Raw P3D,"[0.49139024317264557,0.7673652917146683,0.468166783452034]"
dzobj_dnr81ai6if,TacticalGloves_Beige,Config,dz/characters/gloves,images/characters/gloves/tactical_gloves_beige.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.3529028445482254,0.6455745939165354,0.3648562878370285]","[-0.17823363840579987,-0.013496899977326393,-0.2141791731119156]","[0.17466920614242554,0.632077693939209,0.15067711472511292]",dzobj_etopts9g0b,tactical_gloves_g.p3d,exact_image,dz/characters/gloves,images/characters/gloves/tactical_gloves_beige.jpg,Raw P3D,"[0.3529028445482254,0.6455745939165354,0.3648562878370285]"
dzobj_oxfa0zcqeg,TaloonBag_Blue,Config,dz/characters/backpacks,images/characters/backpacks/hiking_backpack_blue.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9485191404819489,0.523534968495369,1.1100172400474548]","[-0.261312335729599,-0.02345295250415802,-0.11558884382247925]","[0.6872068047523499,0.5000820159912109,0.9944283962249756]",dzobj_i2t8wfmlnc,taloon_g.p3d,exact_image,dz/characters/backpacks,images/characters/backpacks/hiking_backpack_blue.jpg,Raw P3D,"[0.9485191404819489,0.523534968495369,1.1100172400474548]"
dzobj_dgyhi8zurh,TankerHelmet,Config,dz/characters/headgear,images/characters/headgear/tankerhelmet/tankerhelmet.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.24976801872253418,1.8290619850158691,0.25307587534189224]","[-0.12488400936126709,0,-0.13070732355117798]","[0.12488400936126709,1.8290619850158691,0.12236855179071426]",dzobj_d80hj1c3kx,tankerhelmet.p3d,exact_image,dz/characters/headgear,images/characters/headgear/tankerhelmet/tankerhelmet.jpg,Raw P3D,"[0.24976801872253418,1.8290619850158691,0.25307587534189224]"
dzobj_hfxb3d7kj4,TannedLeather,Config,dz/gear/consumables,images/gear/consumables/tannedleather.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7028859555721283,0.5120842754840851,0.59441938996315]","[-0.367836058139801,-0.011969834566116333,-0.265387624502182]","[0.33504989743232727,0.5001144409179688,0.329031765460968]",dzobj_qabvda1apb,tanned_leather.p3d,object_token_path_family,dz/gear/consumables,images/gear/consumables/tanned_leather.p3d.jpg,Raw P3D,"[0.7028859555721283,0.5120842754840851,0.59441938996315]"
dzobj_8kcj7mlcaf,TelnyashkaShirt,Config,dz/characters/tops,images/characters/tops/telnyashkashirt/telnyashkashirt.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.5842959582805634,0.8359555881470442,0.5334758758544922]","[-0.29256099462509155,-0.02092680148780346,-0.2828688621520996]","[0.2917349636554718,0.8150287866592407,0.2506070137023926]",dzobj_0ckgz01uuh,telnyashka_g.p3d,exact_image,dz/characters/tops,images/characters/tops/telnyashkashirt/telnyashkashirt.jpg,Raw P3D,"[0.5842959582805634,0.8359555881470442,0.5334758758544922]"
dzobj_pq97vciysj,TerritoryFlag,Config,dz/gear/camping,images/gear/camping/territoryflag.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[3.7269480228424072,12.279728353023529,5.385717153549194]","[-2.0933868885040283,-0.9658436179161072,-3.395568609237671]","[1.633561134338379,11.313884735107422,1.9901485443115234]",dzobj_01whaau1xz,territory_flag.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/territory_flag.p3d.jpg,Raw P3D,"[3.7269480228424072,12.279728353023529,5.385717153549194]"
dzobj_okb0b4kims,TerritoryFlagKit,Config,dz/gear/camping,images/gear/camping/territoryflagkit.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[4.072206139564514,3.0529445111751556,3.1179137229919434]","[-1.897633671760559,-0.46111950278282166,-1.8827133178710938]","[2.174572467803955,2.591825008392334,1.2352004051208496]",dzobj_l4hnp8xopx,territory_flag_kit.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/territory_flag_kit.p3d.jpg,Raw P3D,"[4.072206139564514,3.0529445111751556,3.1179137229919434]"
dzobj_baxzyvhmoi,TerritoryFlagKitPlacing,Config,dz/gear/camping,images/gear/camping/territoryflagkitplacing.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[3.339137077331543,3.5226751267910004,3.625572443008423]","[-1.9010000228881836,-0.18867501616477966,-2.174572467803955]","[1.4381370544433594,3.3340001106262207,1.4509999752044678]",dzobj_qw2nuvm6te,territory_flag_kit_placing.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/territory_flag_kit_placing.p3d.jpg,Raw P3D,"[3.339137077331543,3.5226751267910004,3.625572443008423]"
dzobj_cuyk4llclt,TireRepairKit,Config,dz/vehicles/parts,images/vehicles/parts/tirerepairkit.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.2473510578274727,0.16353315860033035,0.289232287555933]","[-0.12841981649398804,-0.07819133996963501,-0.042348671704530716]","[0.11893124133348465,0.08534181863069534,0.24688361585140228]",dzobj_e1mrrgoirq,tire_repair_kit.p3d,object_token_path_family,dz/vehicles/parts,images/vehicles/parts/tire_repair_kit.p3d.jpg,Raw P3D,"[0.2473510578274727,0.16353315860033035,0.289232287555933]"
dzobj_7ej8nj7afs,Tomato,Config,dz/gear/food,images/gear/food/tomato.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.07724959775805473,0.056192005053162575,0.19531580805778503]","[-0.0382356159389019,-0.0037181098014116287,-0.1537294089794159]","[0.03901398181915283,0.052473895251750946,0.04158639907836914]",dzobj_tqe5ihtonn,tomato.p3d,object_token_path_family,dz/gear/food,images/gear/food/tomato.p3d.jpg,Raw P3D,"[0.07724959775805473,0.056192005053162575,0.19531580805778503]"
dzobj_qucyhwh8jv,TomatoSeeds,Config,dz/gear/cultivation,images/gear/cultivation/tomatoseeds.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.09138187766075134,0.1551186554133892,0.08178223296999931]","[-0.052348390221595764,-0.05910950526595116,-0.03868165239691734]","[0.03903348743915558,0.09600915014743805,0.04310058057308197]",dzobj_r14scnkem2,tomato_seeds.p3d,object_token_path_family,dz/gear/cultivation,images/gear/cultivation/tomato_seeds.p3d.jpg,Raw P3D,"[0.09138187766075134,0.1551186554133892,0.08178223296999931]"
dzobj_hqqkm7cp6g,TomatoSeedsPack,Config,dz/gear/cultivation,images/gear/cultivation/tomatoseedspack.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1481785997748375,0.23518157005310059,0.31040241941809654]","[-0.0659247487783432,-0.1393985152244568,-0.2512929141521454]","[0.0822538509964943,0.0957830548286438,0.05910950526595116]",dzobj_d89tfkdjjp,tomato_seeds_pack.p3d,object_token_path_family,dz/gear/cultivation,images/gear/cultivation/tomato_seeds_pack.p3d.jpg,Raw P3D,"[0.1481785997748375,0.23518157005310059,0.31040241941809654]"
dzobj_lgek7myeo6,Torch,Config,dz/gear/crafting,images/gear/crafting/torch.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9995336830615997,0.8137187063694,0.5158497840166092]","[-0.050617486238479614,-0.08025649189949036,-0.4689658284187317]","[0.9489161968231201,0.7334622144699097,0.0468839555978775]",dzobj_f1gps6o2wk,torch.p3d,object_token_path_family,dz/gear/crafting,images/gear/crafting/torch.p3d.jpg,Raw P3D,"[0.9995336830615997,0.8137187063694,0.5158497840166092]"
dzobj_w0egcs2s3q,TorsoCover_Improvised,Config,dz/characters/tops,images/characters/tops/torsocover_improvised/torsocover_improvised.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7265591621398926,0.9888745620846748,0.6600778698921204]","[-0.4801090359687805,-0.046334631741046906,-0.26136040687561035]","[0.24645012617111206,0.9425399303436279,0.39871746301651]",dzobj_wuq99r1y88,torsocover_improvised_g.p3d,exact_image,dz/characters/tops,images/characters/tops/torsocover_improvised/torsocover_improvised.jpg,Raw P3D,"[0.7265591621398926,0.9888745620846748,0.6600778698921204]"
dzobj_uumolb2kjh,TortillaBag,Config,dz/characters/backpacks,images/characters/backpacks/combat_backpack.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7744223177433014,1.006673276424408,1.2364078760147095]","[-0.2756400406360626,-0.4215014576911926,-0.10874831676483154]","[0.49878227710723877,0.5851718187332153,1.127659559249878]",dzobj_7qxm8xe2bg,tortilla_g.p3d,exact_image,dz/characters/backpacks,images/characters/backpacks/combat_backpack.jpg,Raw P3D,"[0.7744223177433014,1.006673276424408,1.2364078760147095]"
dzobj_5cb822wjdm,TrackSuitJacket_Black,Config,dz/characters/tops,images/characters/tops/tracksuitjacket_black/tracksuitjacket_black.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7196083962917328,0.723625898361206,0.7196083664894104]","[-0.3751520812511444,-0.005808115005493164,-0.2984216809272766]","[0.3444563150405884,0.7178177833557129,0.4211866855621338]",dzobj_cgrw7emo3f,tracksuit_jacket_g.p3d,exact_image,dz/characters/tops,images/characters/tops/tracksuitjacket_black/tracksuitjacket_black.jpg,Raw P3D,"[0.7196083962917328,0.723625898361206,0.7196083664894104]"
dzobj_sd081owwfb,TrackSuitPants_Black,Config,dz/characters/pants,images/characters/pants/tracksuitpants_black/tracksuitpants_black.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9171849489212036,0.6599146472290158,0.5624816119670868]","[-0.5289735794067383,-0.013775800354778767,-0.17702198028564453]","[0.38821136951446533,0.6461388468742371,0.38545963168144226]",dzobj_cyqtac82ox,tracksuit_pants_g.p3d,exact_image,dz/characters/pants,images/characters/pants/tracksuitpants_black/tracksuitpants_black.jpg,Raw P3D,"[0.9171849489212036,0.6599146472290158,0.5624816119670868]"
dzobj_13kisshjfx,TrashCan,Config,dz/gear/containers,images/gear/containers/trashcan.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.6289907991886139,1.0677179098129272,0.709888756275177]","[-0.6739032864570618,0.0004812479019165039,-0.39539337158203125]","[-0.044912487268447876,1.0681991577148438,0.31449538469314575]",dzobj_7u0obm98rd,trashcan.p3d,object_token_path_family,dz/gear/containers,images/gear/containers/trashcan.p3d.jpg,Raw P3D,"[0.6289907991886139,1.0677179098129272,0.709888756275177]"
dzobj_dih2idq0bs,Tripod,Config,dz/gear/cooking,images/gear/cooking/tripod.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.4049139618873596,1.380369871854782,1.5581133663654327]","[-0.705071210861206,-0.40201327204704285,-0.47928133606910706]","[0.6998427510261536,0.9783565998077393,1.0788320302963257]",dzobj_z97n8lkxvy,tripod.p3d,object_token_path_family,dz/gear/cooking,images/gear/cooking/tripod.p3d.jpg,Raw P3D,"[1.4049139618873596,1.380369871854782,1.5581133663654327]"
dzobj_7fn3czyrvf,Truck_01_Cargo,Config,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_cargo.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[2.9936951398849487,2.4776904582977295,6.8643317222595215]","[-1.5001939535140991,0,-2.8225417137145996]","[1.4935011863708496,2.4776904582977295,4.041790008544922]",dzobj_jnl1ujb8rx,truck_01_cargo.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_cargo.p3d.jpg,Raw P3D,"[2.9936951398849487,2.4776904582977295,6.8643317222595215]"
dzobj_k0dyqr1efn,Truck_01_Chassis,Config,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_chassis.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[2.9936951398849487,2.4776904582977295,6.824253082275391]","[-1.5001939535140991,0,-2.8225417137145996]","[1.4935011863708496,2.4776904582977295,4.001711368560791]",dzobj_muofcy0puf,truck_01_chassis.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_chassis.p3d.jpg,Raw P3D,"[2.9936951398849487,2.4776904582977295,6.824253082275391]"
dzobj_1znc5clsht,Truck_01_Covered,Config,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_covered.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[2.9936951398849487,2.9775813817977905,6.949291229248047]","[-1.5001939535140991,0.003399491310119629,-2.8225417137145996]","[1.4935011863708496,2.98098087310791,4.126749515533447]",dzobj_aae9i1po92,truck_01_covered.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_covered.p3d.jpg,Raw P3D,"[2.9936951398849487,2.9775813817977905,6.949291229248047]"
dzobj_0qdbesvzyr,Truck_01_Covered_Blue,Config,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_covered.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[2.9936951398849487,2.9775813817977905,6.949291229248047]","[-1.5001939535140991,0.003399491310119629,-2.8225417137145996]","[1.4935011863708496,2.98098087310791,4.126749515533447]",dzobj_aae9i1po92,truck_01_covered.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_covered.p3d.jpg,Raw P3D,"[2.9936951398849487,2.9775813817977905,6.949291229248047]"
dzobj_bujdsgenzr,Truck_01_Covered_Orange,Config,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_covered.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[2.9936951398849487,2.9775813817977905,6.949291229248047]","[-1.5001939535140991,0.003399491310119629,-2.8225417137145996]","[1.4935011863708496,2.98098087310791,4.126749515533447]",dzobj_aae9i1po92,truck_01_covered.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01,images/vehicles/wheeled/truck_01/truck_01_covered.p3d.jpg,Raw P3D,"[2.9936951398849487,2.9775813817977905,6.949291229248047]"
dzobj_k38k39hj3l,Truck_01_Door_1_1,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]","[-0.18254625797271729,-0.009542584419250488,-0.027567312121391296]","[0.9943037629127502,1.2444968223571777,1.013963222503662]",dzobj_l2y2oenyfq,truck_01_door_1_1.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.p3d.jpg,Raw P3D,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]"
dzobj_wocwse7pb3,Truck_01_Door_1_1_Blue,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]","[-0.18254625797271729,-0.009542584419250488,-0.027567312121391296]","[0.9943037629127502,1.2444968223571777,1.013963222503662]",dzobj_l2y2oenyfq,truck_01_door_1_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.p3d.jpg,Raw P3D,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]"
dzobj_bu6akc9v1x,Truck_01_Door_1_1_BlueRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]","[-0.18254625797271729,-0.009542584419250488,-0.027567312121391296]","[0.9943037629127502,1.2444968223571777,1.013963222503662]",dzobj_l2y2oenyfq,truck_01_door_1_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.p3d.jpg,Raw P3D,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]"
dzobj_919iprop3t,Truck_01_Door_1_1_GreenRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]","[-0.18254625797271729,-0.009542584419250488,-0.027567312121391296]","[0.9943037629127502,1.2444968223571777,1.013963222503662]",dzobj_l2y2oenyfq,truck_01_door_1_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.p3d.jpg,Raw P3D,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]"
