id,objectName,modelType,path,image,category,searchTags,dimensionsSource,baseVariantKey,pathFamily,candidateStatus,candidateMethod,candidateConfidence,candidateCount,donorId,donorObjectName,donorPath,donorImage,donorDimensionsVisual,notes
dzobj_e20sx1pd1f,StaticObj_Furniture_radar_panel,Config,dz/structures/furniture/radar_equipment,images/structures/furniture/radar_equipment/staticobj_furniture_radar_panel.jpg,structures,equipment,estimated_tags,furniture radar panel,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_t3p7lxwi7v,StaticObj_Furniture_radar_panel_flat,Config,dz/structures/furniture/radar_equipment,images/structures/furniture/radar_equipment/staticobj_furniture_radar_panel_flat.jpg,structures,equipment,estimated_tags,furniture radar panel flat,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1t9azetat7,StaticObj_Furniture_radar_rack,Config,dz/structures/furniture/radar_equipment,images/structures/furniture/radar_equipment/staticobj_furniture_radar_rack.jpg,structures,equipment,estimated_tags,furniture radar rack,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bonwhd7xnb,StaticObj_Furniture_radar_rack_quad,Config,dz/structures/furniture/radar_equipment,images/structures/furniture/radar_equipment/staticobj_furniture_radar_rack_quad.jpg,structures,equipment,estimated_tags,furniture radar rack quad,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6craibccx6,StaticObj_Furniture_radiator,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_radiator.jpg,structures,"building, education, equipment, school",estimated_tags,furniture radiator,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_z8gc6j6blq,StaticObj_Furniture_radio_b,Config,dz/structures/furniture/eletrical_appliances/radio_b,images/structures/furniture/eletrical_appliances/radio_b/staticobj_furniture_radio_b.jpg,structures,"appliances, audio, communication, eletrical",estimated_tags,furniture radio b,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xmu19mw4bs,StaticObj_Furniture_sarcophagus,Config,dz/structures/furniture/cases/sarcophagus,images/structures/furniture/cases/sarcophagus/staticobj_furniture_sarcophagus.jpg,structures,decoration,estimated_tags,furniture sarcophagus,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_yw4jh2medg,StaticObj_Furniture_sawhorse_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_sawhorse_dz.jpg,structures,decoration,estimated_tags,furniture sawhorse dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_y402cqrhfl,StaticObj_Furniture_scale,Config,dz/structures/furniture/generalstore,images/structures/furniture/generalstore/staticobj_furniture_scale.jpg,structures,"store, shop, decoration",estimated_tags,furniture scale,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_lbr8vhluum,StaticObj_Furniture_school_cage,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_school_cage.jpg,structures,"building, education, equipment",estimated_tags,furniture school cage,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_nfzf6ni8z7,StaticObj_Furniture_school_clock,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_school_clock.jpg,structures,"building, education, equipment",estimated_tags,furniture school clock,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1yqy06o90g,StaticObj_Furniture_school_map,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_school_map.jpg,structures,"building, education, equipment",estimated_tags,furniture school map,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_mvkz2k5msi,StaticObj_Furniture_school_ringbell,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_school_ringbell.jpg,structures,"building, education, equipment",estimated_tags,furniture school ringbell,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_c2uldx5jev,StaticObj_Furniture_shelf,Config,dz/structures/furniture/generalstore,images/structures/furniture/generalstore/staticobj_furniture_shelf.jpg,structures,"store, shop, decoration",estimated_tags,furniture shelf,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_apb7wh5ubq,StaticObj_Furniture_shelf_1side,Config,dz/structures/furniture/generalstore,images/structures/furniture/generalstore/staticobj_furniture_shelf_1side.jpg,structures,"store, shop, decoration",estimated_tags,furniture shelf 1side,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_qzmn5vrf7k,StaticObj_Furniture_shelf_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_shelf_dz.jpg,structures,decoration,estimated_tags,furniture shelf dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_9yr3lbwb8a,StaticObj_Furniture_shelfs_small,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_shelfs_small.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture shelfs small,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_yz4u0lqtti,StaticObj_Furniture_shelfs_small_broken,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_shelfs_small_broken.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture shelfs small broken,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_y4cdklv2mi,StaticObj_Furniture_shelfs_small_crushed,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_shelfs_small_crushed.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture shelfs small crushed,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_gl0u0ka7cx,StaticObj_Furniture_skrin_bar,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_skrin_bar.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture skrin bar,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xctusmo7ie,StaticObj_Furniture_skrin_bar,Config,dz/structures/furniture/cases/skrin_bar,images/structures/furniture/cases/skrin_bar/staticobj_furniture_skrin_bar.jpg,structures,decoration,estimated_tags,furniture skrin bar,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_qa1szryodq,StaticObj_Furniture_sofa_leather_new,Config,dz/structures/furniture/chairs/sofa_leather,images/structures/furniture/chairs/sofa_leather/staticobj_furniture_sofa_leather_new.jpg,structures,chairs,estimated_tags,furniture sofa leather new,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_tdzd0mqf6r,StaticObj_Furniture_sofa_leather_old,Config,dz/structures/furniture/chairs/sofa_leather,images/structures/furniture/chairs/sofa_leather/staticobj_furniture_sofa_leather_old.jpg,structures,chairs,estimated_tags,furniture sofa leather old,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_0tle8qoe95,StaticObj_Furniture_SofaCorner,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_sofacorner.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture sofacorner,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_cfu64yun44,StaticObj_Furniture_SofaCorner,Config,dz/structures/furniture/chairs/sofacorner,images/structures/furniture/chairs/sofacorner/staticobj_furniture_sofacorner.jpg,structures,chairs,estimated_tags,furniture sofacorner,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_c6t4wvb4w4,StaticObj_Furniture_soustruh_proxy,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_soustruh_proxy.jpg,structures,decoration,estimated_tags,furniture soustruh proxy,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_tpcxt1gfol,StaticObj_Furniture_student_chair,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_student_chair.jpg,structures,"building, education, equipment, school, seat",estimated_tags,furniture student chair,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_n1bcnvrjq8,StaticObj_Furniture_student_desk,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_student_desk.jpg,structures,"building, education, equipment, school",estimated_tags,furniture student desk,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_28xnpnlyib,StaticObj_Furniture_stul_kuch_1,Config,dz/structures/furniture/tables/stul_kuch1,images/structures/furniture/tables/stul_kuch1/staticobj_furniture_stul_kuch_1.jpg,structures,"kuch1, tables",estimated_tags,furniture stul kuch 1,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6zwiry2xay,StaticObj_Furniture_table,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_table.jpg,structures_bliss,"livoniaa, desk, ruins",estimated_tags,furniture table,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_zn6w4wu1nw,StaticObj_Furniture_table_broken,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_table_broken.jpg,structures_bliss,"livoniaa, desk, ruins",estimated_tags,furniture table broken,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_8g7bfmryio,StaticObj_Furniture_table_crushed,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_table_crushed.jpg,structures_bliss,"livoniaa, desk, ruins",estimated_tags,furniture table crushed,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_y9hfulpjs5,StaticObj_Furniture_table_drawer,Config,dz/structures/furniture/tables/table_drawer,images/structures/furniture/tables/table_drawer/staticobj_furniture_table_drawer.jpg,structures,"desk, tables",estimated_tags,furniture table drawer,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_076czk58wv,StaticObj_Furniture_table_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_table_dz.jpg,structures,"desk, decoration",estimated_tags,furniture table dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6f5kvqsmjx,StaticObj_Furniture_table_umakart,Config,dz/structures/furniture/tables/table_umakart,images/structures/furniture/tables/table_umakart/staticobj_furniture_table_umakart.jpg,structures,"desk, tables",estimated_tags,furniture table umakart,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_dtsa3wan8w,StaticObj_Furniture_tac_board,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_tac_board.jpg,structures,"building, education, equipment, school",estimated_tags,furniture tac board,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1m0wcxsjqe,StaticObj_Furniture_tac_board_posters_level1,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_tac_board_posters_level1.jpg,structures,"building, education, equipment, school",estimated_tags,furniture tac board posters level1,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_162b6z62nf,StaticObj_Furniture_tac_board_posters_level2,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_tac_board_posters_level2.jpg,structures,"building, education, equipment, school",estimated_tags,furniture tac board posters level2,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_w21q6ilce9,StaticObj_Furniture_teacher_desk,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_teacher_desk.jpg,structures,"building, education, equipment, school",estimated_tags,furniture teacher desk,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4cb7uj4cut,StaticObj_Furniture_tools_racking,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_tools_racking.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture tools racking,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_nlytxzo09t,StaticObj_Furniture_tools_racking_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_tools_racking_dz.jpg,structures,decoration,estimated_tags,furniture tools racking dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6312kr3k5s,StaticObj_Furniture_vaulting_box_large,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_vaulting_box_large.jpg,structures,"building, crate, education, equipment, school, storage",estimated_tags,furniture vaulting box large,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bl9u9jmgwv,StaticObj_Furniture_vaulting_box_small,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_vaulting_box_small.jpg,structures,"building, crate, education, equipment, school, storage",estimated_tags,furniture vaulting box small,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_jrr0dyz3m2,StaticObj_Furniture_vaulting_goat,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_vaulting_goat.jpg,structures,"building, education, equipment, school",estimated_tags,furniture vaulting goat,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_a6wfxgz8db,StaticObj_Furniture_vending_machine,Config,dz/structures/furniture/eletrical_appliances/vending_machine,images/structures/furniture/eletrical_appliances/vending_machine/staticobj_furniture_vending_machine.jpg,structures,"appliances, eletrical",estimated_tags,furniture vending machine,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bl5recduux,StaticObj_Furniture_Vise,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_vise.jpg,structures,decoration,estimated_tags,furniture vise,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_3l660ib4um,StaticObj_Furniture_Vojenska_palanda,Config,dz/structures/furniture/chairs/vojenska_palanda,images/structures/furniture/chairs/vojenska_palanda/staticobj_furniture_vojenska_palanda.jpg,structures,chairs,estimated_tags,furniture vojenska palanda,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4mpvshc68e,StaticObj_Furniture_wall_board,Config,dz/structures/furniture/decoration/wallboards/wall_board,images/structures/furniture/decoration/wallboards/wall_board/staticobj_furniture_wall_board.jpg,structures,"barrier, decoration, wallboards",estimated_tags,furniture wall board,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4mlxd6bjnp,StaticObj_Furniture_wall_board_02,Config,dz/structures/furniture/decoration/wallboards/wall_board_02,images/structures/furniture/decoration/wallboards/wall_board_02/staticobj_furniture_wall_board_02.jpg,structures,"barrier, decoration, wallboards",estimated_tags,furniture wall board 02,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_j1f7beu2cr,StaticObj_Furniture_wall_board_03,Config,dz/structures/furniture/decoration/wallboards/wall_board_03,images/structures/furniture/decoration/wallboards/wall_board_03/staticobj_furniture_wall_board_03.jpg,structures,"barrier, decoration, wallboards",estimated_tags,furniture wall board 03,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_t9zr6xpiz6,StaticObj_Furniture_wall_hanger,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_wall_hanger.jpg,structures,"barrier, building, education, equipment, school",estimated_tags,furniture wall hanger,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_70pz0mbxdn,StaticObj_Furniture_wardrobe_a,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_wardrobe_a.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture wardrobe a,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xnxfro9hrj,StaticObj_Furniture_wardrobe_b,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_furniture_wardrobe_b.jpg,structures_bliss,"livoniaa, ruins",estimated_tags,furniture wardrobe b,dz/structures_bliss/ruins,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_sot9zxnx0l,StaticObj_Furniture_washing_machine,Config,dz/structures/furniture/eletrical_appliances/washing_machine,images/structures/furniture/eletrical_appliances/washing_machine/staticobj_furniture_washing_machine.jpg,structures,"appliances, eletrical",estimated_tags,furniture washing machine,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_fu18i23c7h,StaticObj_Furniture_wheel_cart_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_wheel_cart_dz.jpg,structures,decoration,estimated_tags,furniture wheel cart dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_v7wpn0e0gj,StaticObj_Furniture_Workbench,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_workbench.jpg,structures,decoration,estimated_tags,furniture workbench,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1oawzv11tp,StaticObj_Furniture_workbench_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_workbench_dz.jpg,structures,decoration,estimated_tags,furniture workbench dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_zfcozoywxa,StaticObj_Furniture_yellow_star,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_yellow_star.jpg,structures,"building, education, equipment, school",estimated_tags,furniture star,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_8zx7pa15ky,StaticObj_gravsakhal_0_2000,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_0_2000.jpg,structures_sakhal,,estimated_tags,gravsakhal 0 2000,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ppgpup8m35,StaticObj_gravsakhal_1_1000,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_1_1000.jpg,structures_sakhal,,estimated_tags,gravsakhal 1 1000,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_7o7rgfd7ap,StaticObj_gravsakhal_10_100,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_10_100.jpg,structures_sakhal,,estimated_tags,gravsakhal 10 100,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hl19qhtv1g,StaticObj_gravsakhal_10_25,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_10_25.jpg,structures_sakhal,,estimated_tags,gravsakhal 10 25,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1xprlyjxb7,StaticObj_gravsakhal_10_50,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_10_50.jpg,structures_sakhal,,estimated_tags,gravsakhal 10 50,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ac36ndt0tj,StaticObj_gravsakhal_10_75,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_10_75.jpg,structures_sakhal,,estimated_tags,gravsakhal 10 75,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_o93q5lpzsa,StaticObj_gravsakhal_12,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_12.jpg,structures_sakhal,,estimated_tags,gravsakhal 12,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hdtrx5nfaq,StaticObj_gravsakhal_30_25,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_30_25.jpg,structures_sakhal,,estimated_tags,gravsakhal 30 25,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_qoi6c4eu9z,StaticObj_gravsakhal_6,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_6.jpg,structures_sakhal,,estimated_tags,gravsakhal 6,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_38zagct6yx,StaticObj_gravsakhal_6konec1,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_6konec1.jpg,structures_sakhal,,estimated_tags,gravsakhal 6konec1,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_utvs3szv29,StaticObj_gravsakhal_7_100,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_gravsakhal_7_100.jpg,structures_sakhal,,estimated_tags,gravsakhal 7 100,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_aknr3w9loi,StaticObj_Hotel_Damaged_Decal1,Config,dz/structures/specific/hotel,images/structures/specific/hotel/staticobj_hotel_damaged_decal1.jpg,structures,decal,estimated_tags,hotel damaged decal1,dz/structures/specific,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ychnonwh7v,StaticObj_Mil_HBarrier_Big,Config,dz/structures/military/improvised,images/structures/military/improvised/staticobj_mil_hbarrier_big.jpg,structures,"military, barrier, wall, sandbag, defense, fortification, large, tall",estimated_tags,hbarrier big,dz/structures/military,candidate,base_key_path_family,high,1,dzobj_ww03yjyiut,hbarrier_big.p3d,dz/structures/military/improvised,images/structures/military/improvised/hbarrier_big.p3d.jpg,"[10.38731575012207,2.9388240575790405,4.153600215911865]",Candidate generated by variant-base linking heuristics.
dzobj_v1wzezod4y,StaticObj_Misc_Football_Line,Config,dz/structures/residential/misc,images/structures/residential/misc/staticobj_misc_football_line.jpg,structures,"football, soccer, field, sport, markings",estimated_tags,misc football line,dz/structures/residential,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_t0deu8985g,StaticObj_Misc_SupplyBox1_DE,Config,dz/structures/military/misc,images/structures/military/misc/staticobj_misc_supplybox1_de.jpg,structures,"crate, military, storage, dynamic event",estimated_tags,misc supplybox1,dz/structures/military,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_b6na9pl214,StaticObj_mudsakhal_0_2000,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_0_2000.jpg,structures_sakhal,,estimated_tags,mudsakhal 0 2000,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_r6q2t3s8oz,StaticObj_mudsakhal_1_1000,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_1_1000.jpg,structures_sakhal,,estimated_tags,mudsakhal 1 1000,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_qdhpm13yrk,StaticObj_mudsakhal_10_100,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_10_100.jpg,structures_sakhal,,estimated_tags,mudsakhal 10 100,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1y3aluepww,StaticObj_mudsakhal_10_25,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_10_25.jpg,structures_sakhal,,estimated_tags,mudsakhal 10 25,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_29m0znwmi5,StaticObj_mudsakhal_10_50,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_10_50.jpg,structures_sakhal,,estimated_tags,mudsakhal 10 50,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4k4a4sg3yr,StaticObj_mudsakhal_10_75,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_10_75.jpg,structures_sakhal,,estimated_tags,mudsakhal 10 75,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_5mvobwfxsb,StaticObj_mudsakhal_12,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_12.jpg,structures_sakhal,,estimated_tags,mudsakhal 12,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_aau0hn02y5,StaticObj_mudsakhal_30_25,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_30_25.jpg,structures_sakhal,,estimated_tags,mudsakhal 30 25,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_tmmwwt77pw,StaticObj_mudsakhal_6,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_6.jpg,structures_sakhal,,estimated_tags,mudsakhal 6,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_f3bln2huye,StaticObj_mudsakhal_60_10,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_60_10.jpg,structures_sakhal,,estimated_tags,mudsakhal 60 10,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ykujvlgqcc,StaticObj_mudsakhal_6konec1,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_6konec1.jpg,structures_sakhal,,estimated_tags,mudsakhal 6konec1,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
