class_name,file_path,model_type,proposed_tags
Land_wreck_sed02_aban2_police_DE,database/structures_sakhal/wrecks/objects.json,Config,"sakhal, wrecks"
ship_medium2.p3d,database/structures_sakhal/wrecks/objects.json,Raw P3D,"sakhal, wrecks"
TruckBattery,database/vehicles/parts/objects.json,Config,"energy, parts, power, transport, vehicle, vehicles"
CarBattery,database/vehicles/parts/objects.json,Config,"energy, parts, power, transport, vehicle, vehicles"
BrakeFluid,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
EngineOil,database/vehicles/parts/objects.json,Config,"motor, parts, transport, vehicle, vehicles"
CarRadiator,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
HeadlightH7,database/vehicles/parts/objects.json,Config,"bulb, parts, transport, vehicle, vehicles"
HeadlightH7_Box,database/vehicles/parts/objects.json,Config,"boxed, bulb, crate, parts, storage, transport, vehicle, vehicles"
HeadlightH7,database/vehicles/parts/objects.json,Config,"bulb, parts, transport, vehicle, vehicles"
SparkPlug,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
GlowPlug,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
TireRepairKit,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
CanisterGasoline,database/vehicles/parts/objects.json,Config,"jerrycan, parts, transport, vehicle, vehicles"
ProxyPart,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
ProxyBattery_truck,database/vehicles/parts/objects.json,Config,"energy, parts, power, transport, vehicle, vehicles"
ProxyBattery_Car,database/vehicles/parts/objects.json,Config,"energy, parts, power, transport, vehicle, vehicles"
Proxysparkplug,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
ProxyGlowplug,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
ProxyReplacement_Headlight,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
ProxyRadiator_car,database/vehicles/parts/objects.json,Config,"parts, transport, vehicle, vehicles"
aircraft_battery.p3d,database/vehicles/parts/objects.json,Raw P3D,"energy, parts, plane, power, transport, vehicle, vehicles"
air_oil_bottle.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
aviator_spark_plug.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
battery_car.p3d,database/vehicles/parts/objects.json,Raw P3D,"energy, parts, power, transport, vehicle, vehicles"
battery_smallcar.p3d,database/vehicles/parts/objects.json,Raw P3D,"energy, parts, power, transport, vehicle, vehicles"
battery_truck.p3d,database/vehicles/parts/objects.json,Raw P3D,"energy, parts, power, transport, vehicle, vehicles"
belt.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
brake_fluid.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
control_unit.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
electric_wires.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
exhaust_truck.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
glowplug.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
helicopter_battery.p3d,database/vehicles/parts/objects.json,Raw P3D,"aircraft, energy, parts, power, transport, vehicle, vehicles"
hydraulic_fluid_bottle.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
hydraulic_hoses.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
igniter_plug.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
jerrycan.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
oil_bottle.p3d,database/vehicles/parts/objects.json,Raw P3D,"motor, parts, transport, vehicle, vehicles"
pitch_link.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
radiator_car.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
radiator_smallcar.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
radiator_truck.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
replacement_headlight.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
replacement_headlight_box.p3d,database/vehicles/parts/objects.json,Raw P3D,"boxed, bulb, crate, parts, storage, transport, vehicle, vehicles"
sparkplug.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
tail_rotor_blade.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
tire_repair_kit.p3d,database/vehicles/parts/objects.json,Raw P3D,"parts, transport, vehicle, vehicles"
windscreen_box.p3d,database/vehicles/parts/objects.json,Raw P3D,"crate, parts, storage, transport, vehicle, vehicles"
Hatchback_02_Wheel,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Wheel_Ruined,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_1,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, left, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_1,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_2,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, left, rear, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_2,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, rear, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Hood,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Trunk,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, door, entry, gunter, transport, vehicle, vehicles, wheeled"
ProxyHatchback_02_Wheel,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxyHatchback_02_Hood,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxyHatchback_02_Trunk,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxyHatchback_02_Door_1_1,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxyHatchback_02_Door_2_1,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxyHatchback_02_Door_1_2,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxyHatchback_02_Door_2_2,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
hatchback_02_door_1_1.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"access, car, entry, front, gunter, left, transport, vehicle, vehicles, wheeled"
hatchback_02_door_1_2.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"access, car, entry, gunter, left, rear, transport, vehicle, vehicles, wheeled"
hatchback_02_door_2_1.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"access, car, entry, front, gunter, right, transport, vehicle, vehicles, wheeled"
hatchback_02_door_2_2.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"access, car, entry, gunter, rear, right, transport, vehicle, vehicles, wheeled"
hatchback_02_engine.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
hatchback_02_engine_aban.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
hatchback_02_hood.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"car, gunter, transport, vehicle, vehicles, wheeled"
hatchback_02_interior.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
hatchback_02_interior_aban.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
hatchback_02_trunk.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"access, car, door, entry, gunter, transport, vehicle, vehicles, wheeled"
hatchback_02_wheel.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"car, gunter, transport, vehicle, vehicles, wheeled"
hatchback_02_wheel_ruined.p3d,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_1_Black,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, left, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_1_BlackRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, left, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_1_Blue,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, left, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_1_BlueRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, left, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_1_RedRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, left, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_2_Black,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, left, rear, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_2_BlackRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, left, rear, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_2_Blue,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, left, rear, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_2_BlueRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, left, rear, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_1_2_RedRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, left, rear, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_1_Black,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_1_BlackRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_1_Blue,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_1_BlueRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_1_RedRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, front, gunter, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_2_Black,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, rear, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_2_BlackRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, rear, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_2_Blue,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, rear, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_2_BlueRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, rear, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Door_2_2_RedRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, entry, gunter, rear, right, transport, vehicle, vehicles, wheeled"
Hatchback_02_Hood_Black,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Hood_BlackRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Hood_Blue,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Hood_BlueRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Hood_RedRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Trunk_Black,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, door, entry, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Trunk_BlackRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, door, entry, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Trunk_Blue,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, door, entry, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Trunk_BlueRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, door, entry, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Trunk_RedRust,database/vehicles/wheeled/Hatchback_02/Proxy/objects.json,Config,"access, car, door, entry, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02,database/vehicles/wheeled/Hatchback_02/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
hatchback_02.p3d,database/vehicles/wheeled/Hatchback_02/objects.json,Raw P3D,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Black,database/vehicles/wheeled/Hatchback_02/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
Hatchback_02_Blue,database/vehicles/wheeled/Hatchback_02/objects.json,Config,"car, gunter, transport, vehicle, vehicles, wheeled"
OffroadHatchback,database/vehicles/wheeled/OffroadHatchback/objects.json,Config,"4x4, ada, car, transport, vehicle, vehicles, wheeled"
offroadhatchback.p3d,database/vehicles/wheeled/OffroadHatchback/objects.json,Raw P3D,"4x4, ada, car, transport, vehicle, vehicles, wheeled"
OffroadHatchback_Blue,database/vehicles/wheeled/OffroadHatchback/objects.json,Config,"4x4, ada, car, transport, vehicle, vehicles, wheeled"
OffroadHatchback_White,database/vehicles/wheeled/OffroadHatchback/objects.json,Config,"4x4, ada, car, transport, vehicle, vehicles, wheeled"
Suspension,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheel, wheeled"
HatchbackWheel,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackWheel_Ruined,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackDoors_Driver,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, left, offroadhatchback, transport, vehicle"
HatchbackDoors_CoDriver,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, right, transport, vehicle"
HatchbackHood,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackTrunk,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, transport, vehicle, vehicles"
ProxyNivaWheel,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
ProxyNivaWheel_destroyed,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
ProxyNivaDoors_Hood,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
ProxyNivaDoors_Trunk,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
ProxynivaDoors_Driver,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
ProxynivaDoors_coDriver,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivadoors_codriver.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivadoors_driver.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivadoors_hood.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivadoors_trunk.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivaengine.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivaengine_aban.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivainterior.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivawheel.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivawheel_destroyed.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivawindow_backl.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivawindow_backr.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
nivawindow_front.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
niva_interior_aban.p3d,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Raw P3D,"car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackDoors_CoDriver_Blue,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, right, transport, vehicle"
HatchbackDoors_CoDriver_BlueRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, right, transport, vehicle"
HatchbackDoors_CoDriver_GreenRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, right, transport, vehicle"
HatchbackDoors_CoDriver_White,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, right, transport, vehicle"
HatchbackDoors_CoDriver_WhiteRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, right, transport, vehicle"
HatchbackDoors_Driver_Blue,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, left, offroadhatchback, transport, vehicle"
HatchbackDoors_Driver_BlueRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, left, offroadhatchback, transport, vehicle"
HatchbackDoors_Driver_GreenRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, left, offroadhatchback, transport, vehicle"
HatchbackDoors_Driver_White,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, left, offroadhatchback, transport, vehicle"
HatchbackDoors_Driver_WhiteRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, left, offroadhatchback, transport, vehicle"
HatchbackHood_Blue,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackHood_BlueRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackHood_GreenRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackHood_White,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackHood_WhiteRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, ada, car, offroadhatchback, transport, vehicle, vehicles, wheeled"
HatchbackTrunk_Blue,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, transport, vehicle, vehicles"
HatchbackTrunk_BlueRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, transport, vehicle, vehicles"
HatchbackTrunk_GreenRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, transport, vehicle, vehicles"
HatchbackTrunk_White,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, transport, vehicle, vehicles"
HatchbackTrunk_WhiteRust,database/vehicles/wheeled/OffroadHatchback/proxy/objects.json,Config,"4x4, access, ada, car, door, entry, offroadhatchback, transport, vehicle, vehicles"
Offroad_02,database/vehicles/wheeled/Offroad_02/objects.json,Config,"car, m1025, transport, vehicle, vehicles, wheeled"
offroad_02.p3d,database/vehicles/wheeled/Offroad_02/objects.json,Raw P3D,"car, m1025, transport, vehicle, vehicles, wheeled"
Offroad_02_Wheel,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"car, m1025, transport, vehicle, vehicles, wheeled"
Offroad_02_Wheel_Ruined,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
Offroad_02_Door_1_1,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, front, left, m1025, transport, vehicle, vehicles, wheeled"
Offroad_02_Door_2_1,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, front, m1025, right, transport, vehicle, vehicles, wheeled"
Offroad_02_Door_1_2,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, left, m1025, rear, transport, vehicle, vehicles, wheeled"
Offroad_02_Door_2_2,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, m1025, rear, right, transport, vehicle, vehicles, wheeled"
Offroad_02_Hood,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"car, m1025, transport, vehicle, vehicles, wheeled, hummer, humvee"
Offroad_02_Trunk,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, door, entry, m1025, transport, vehicle, vehicles, wheeled,  hummer, humvee"
ProxyOffroad_02_Wheel,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled, hummer, humvee, m1025"
ProxyOffroad_02_Door_1_1,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled, hummer, humvee, m1025"
ProxyOffroad_02_Door_2_1,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled, hummer, humvee"
ProxyOffroad_02_Door_1_2,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled, hummer, humvee, m1025"
ProxyOffroad_02_Door_2_2,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled, hummer, humvee, m1025"
ProxyOffroad_02_Hood,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled, hummer, humvee, m1025"
ProxyOffroad_02_Trunk,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled, , hummer, humvee, m1025"
offroad_02_body.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_door_1_1.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_door_1_2.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_door_2_1.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_door_2_2.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_engine.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_hood.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_roof.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_trunk.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_wheel.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
offroad_02_wheel_destroyed.p3d,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Raw P3D,[match config]
Offroad_02_Door_1_1_Rust,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, front, left, m1025, transport, vehicle, vehicles, wheeled"
Offroad_02_Door_1_2_Rust,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, left, m1025, rear, transport, vehicle, vehicles, wheeled"
Offroad_02_Door_2_1_Rust,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, front, m1025, right, transport, vehicle, vehicles, wheeled"
Offroad_02_Door_2_2_Rust,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, entry, m1025, rear, right, transport, vehicle, vehicles, wheeled"
Offroad_02_Trunk_Rust,database/vehicles/wheeled/Offroad_02/proxy/objects.json,Config,"access, car, door, entry, m1025, transport, vehicle, vehicles, wheeled"
Sedan_02,database/vehicles/wheeled/Sedan_02/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
