objectName,image,path,category
house_1w13_dam_noivy.p3d,images/structures_sakhal/residential/houses/house_1w13_dam_noivy.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
house_1w13_dam_snow.p3d,images/structures_sakhal/residential/houses/house_1w13_dam_snow.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
house_1w14_dam.p3d,images/structures_sakhal/residential/houses/house_1w14_dam.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
house_1w14_dam_snow.p3d,images/structures_sakhal/residential/houses/house_1w14_dam_snow.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
house_1w15_dam.p3d,images/structures_sakhal/residential/houses/house_1w15_dam.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
house_1w15_dam_snow.p3d,images/structures_sakhal/residential/houses/house_1w15_dam_snow.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
house_2w01_yellow.p3d,images/structures_sakhal/residential/houses/house_2w01_yellow.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
house_2w04_blue.p3d,images/structures_sakhal/residential/houses/house_2w04_blue.p3d.jpg,dz/structures_sakhal/residential/houses,structures_sakhal
Land_City_Hospital_East,images/structures_sakhal/residential/medical/land_city_hospital_east.jpg,dz/structures_sakhal/residential/medical,structures_sakhal
Land_Village_HealthCare_East,images/structures_sakhal/residential/medical/land_village_healthcare_east.jpg,dz/structures_sakhal/residential/medical,structures_sakhal
city_hospital_east.p3d,images/structures_sakhal/residential/medical/city_hospital_east.p3d.jpg,dz/structures_sakhal/residential/medical,structures_sakhal
village_healthcare_east.p3d,images/structures_sakhal/residential/medical/village_healthcare_east.p3d.jpg,dz/structures_sakhal/residential/medical,structures_sakhal
Land_Misc_FireBarrel_Blue,images/structures_sakhal/residential/misc/land_misc_firebarrel_blue.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_Misc_FireBarrel_Green,images/structures_sakhal/residential/misc/land_misc_firebarrel_green.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_Misc_FireBarrel_Red,images/structures_sakhal/residential/misc/land_misc_firebarrel_red.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_Misc_FireBarrel_Yellow,images/structures_sakhal/residential/misc/land_misc_firebarrel_yellow.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_OutsideThermometer,images/structures_sakhal/residential/misc/land_outsidethermometer.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
ThermoGauge,images/structures_sakhal/residential/misc/thermogauge.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_OutsideThermometer_1,images/structures_sakhal/residential/misc/land_outsidethermometer_1.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
ThermoGauge,images/structures_sakhal/residential/misc/thermogauge.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_OutsideThermometer_2,images/structures_sakhal/residential/misc/land_outsidethermometer_2.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
ThermoGauge,images/structures_sakhal/residential/misc/thermogauge.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_OutsideThermometer_2_wall,images/structures_sakhal/residential/misc/land_outsidethermometer_2_wall.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
StaticObj_Misc_Fountain_Frozen,images/structures_sakhal/residential/misc/staticobj_misc_fountain_frozen.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
StaticObj_Misc_SatDish,images/structures_sakhal/residential/misc/staticobj_misc_satdish.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
misc_firebarrel_blue.p3d,images/structures_sakhal/residential/misc/misc_firebarrel_blue.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
misc_firebarrel_green.p3d,images/structures_sakhal/residential/misc/misc_firebarrel_green.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
misc_firebarrel_red.p3d,images/structures_sakhal/residential/misc/misc_firebarrel_red.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
misc_firebarrel_yellow.p3d,images/structures_sakhal/residential/misc/misc_firebarrel_yellow.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
misc_fountain_frozen.p3d,images/structures_sakhal/residential/misc/misc_fountain_frozen.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
misc_satdish.p3d,images/structures_sakhal/residential/misc/misc_satdish.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
outsidethermometer.p3d,images/structures_sakhal/residential/misc/outsidethermometer.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
outsidethermometer_1.p3d,images/structures_sakhal/residential/misc/outsidethermometer_1.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
outsidethermometer_2.p3d,images/structures_sakhal/residential/misc/outsidethermometer_2.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
outsidethermometer_2_wall.p3d,images/structures_sakhal/residential/misc/outsidethermometer_2_wall.p3d.jpg,dz/structures_sakhal/residential/misc,structures_sakhal
Land_Village_PoliceStation_East,images/structures_sakhal/residential/police/land_village_policestation_east.jpg,dz/structures_sakhal/residential/police,structures_sakhal
village_policestation_east.p3d,images/structures_sakhal/residential/police/village_policestation_east.p3d.jpg,dz/structures_sakhal/residential/police,structures_sakhal
Land_Tenement_Medium_Ghost1,images/structures_sakhal/residential/tenements/land_tenement_medium_ghost1.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Medium_Ghost2,images/structures_sakhal/residential/tenements/land_tenement_medium_ghost2.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Brick_Ghost1,images/structures_sakhal/residential/tenements/land_tenement_small_brick_ghost1.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Brick_Ghost2,images/structures_sakhal/residential/tenements/land_tenement_small_brick_ghost2.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Brown_Ghost1,images/structures_sakhal/residential/tenements/land_tenement_small_brown_ghost1.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Brown_Ghost2,images/structures_sakhal/residential/tenements/land_tenement_small_brown_ghost2.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Yellow_Ghost1,images/structures_sakhal/residential/tenements/land_tenement_small_yellow_ghost1.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Yellow_Ghost2,images/structures_sakhal/residential/tenements/land_tenement_small_yellow_ghost2.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_medium_ghost1.p3d,images/structures_sakhal/residential/tenements/tenement_medium_ghost1.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_medium_ghost2.p3d,images/structures_sakhal/residential/tenements/tenement_medium_ghost2.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_brick_ghost1.p3d,images/structures_sakhal/residential/tenements/tenement_small_brick_ghost1.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_brick_ghost2.p3d,images/structures_sakhal/residential/tenements/tenement_small_brick_ghost2.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_brown_ghost1.p3d,images/structures_sakhal/residential/tenements/tenement_small_brown_ghost1.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_brown_ghost2.p3d,images/structures_sakhal/residential/tenements/tenement_small_brown_ghost2.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_yellow_ghost1.p3d,images/structures_sakhal/residential/tenements/tenement_small_yellow_ghost1.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_yellow_ghost2.p3d,images/structures_sakhal/residential/tenements/tenement_small_yellow_ghost2.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Medium,images/structures_sakhal/residential/tenements/land_tenement_medium.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Brick,images/structures_sakhal/residential/tenements/land_tenement_small_brick.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Brown,images/structures_sakhal/residential/tenements/land_tenement_small_brown.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
Land_Tenement_Small_Yellow,images/structures_sakhal/residential/tenements/land_tenement_small_yellow.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_medium.p3d,images/structures_sakhal/residential/tenements/tenement_medium.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_brick.p3d,images/structures_sakhal/residential/tenements/tenement_small_brick.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_brown.p3d,images/structures_sakhal/residential/tenements/tenement_small_brown.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
tenement_small_yellow.p3d,images/structures_sakhal/residential/tenements/tenement_small_yellow.p3d.jpg,dz/structures_sakhal/residential/tenements,structures_sakhal
StaticObj_Billboard_CrabCan,images/structures_sakhal/signs/billboards/staticobj_billboard_crabcan.jpg,dz/structures_sakhal/signs/billboards,structures_sakhal
StaticObj_Billboard_FilterBottle,images/structures_sakhal/signs/billboards/staticobj_billboard_filterbottle.jpg,dz/structures_sakhal/signs/billboards,structures_sakhal
StaticObj_Billboard_Service,images/structures_sakhal/signs/billboards/staticobj_billboard_service.jpg,dz/structures_sakhal/signs/billboards,structures_sakhal
billboard_crabcan.p3d,images/structures_sakhal/signs/billboards/staticobj_billboard_crabcan.jpg,dz/structures_sakhal/signs/billboards,structures_sakhal
billboard_filterbottle.p3d,images/structures_sakhal/signs/billboards/staticobj_billboard_filterbottle.jpg,dz/structures_sakhal/signs/billboards,structures_sakhal
billboard_pets.p3d,images/structures_sakhal/signs/billboards/billboard_pets.p3d.jpg,dz/structures_sakhal/signs/billboards,structures_sakhal
billboard_service.p3d,images/structures_sakhal/signs/billboards/staticobj_billboard_service.jpg,dz/structures_sakhal/signs/billboards,structures_sakhal
StaticObj_Misc_SnowPole,images/structures_sakhal/signs/misc/staticobj_misc_snowpole.jpg,dz/structures_sakhal/signs/misc,structures_sakhal
StaticObj_Sign_Build_BlueCross,images/structures_sakhal/signs/misc/staticobj_sign_build_bluecross.jpg,dz/structures_sakhal/signs/misc,structures_sakhal
decal_creature.p3d,images/structures_sakhal/signs/misc/decal_creature.p3d.jpg,dz/structures_sakhal/signs/misc,structures_sakhal
misc_snowpole.p3d,images/structures_sakhal/signs/misc/misc_snowpole.p3d.jpg,dz/structures_sakhal/signs/misc,structures_sakhal
sign_build_bluecross.p3d,images/structures_sakhal/signs/misc/sign_build_bluecross.p3d.jpg,dz/structures_sakhal/signs/misc,structures_sakhal
sign_decal_klen_0003.p3d,images/structures_sakhal/signs/misc/sign_decal_klen_0003.p3d.jpg,dz/structures_sakhal/signs/misc,structures_sakhal
sign_decal_klen_0004.p3d,images/structures_sakhal/signs/misc/sign_decal_klen_0004.p3d.jpg,dz/structures_sakhal/signs/misc,structures_sakhal
StaticObj_Sign_Petropavlovsk,images/structures_sakhal/signs/settlements/staticobj_sign_petropavlovsk.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_aniva_end.p3d,images/structures_sakhal/signs/settlements/sign_aniva_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_aniva_start.p3d,images/structures_sakhal/signs/settlements/sign_aniva_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_bolotnoye_end.p3d,images/structures_sakhal/signs/settlements/sign_bolotnoye_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_bolotnoye_start.p3d,images/structures_sakhal/signs/settlements/sign_bolotnoye_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_dudino_end.p3d,images/structures_sakhal/signs/settlements/sign_dudino_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_dudino_start.p3d,images/structures_sakhal/signs/settlements/sign_dudino_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_evai_end.p3d,images/structures_sakhal/signs/settlements/sign_evai_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_evai_start.p3d,images/structures_sakhal/signs/settlements/sign_evai_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_lesogorovka_end.p3d,images/structures_sakhal/signs/settlements/sign_lesogorovka_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_lesogorovka_start.p3d,images/structures_sakhal/signs/settlements/sign_lesogorovka_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_matrosovo_end.p3d,images/structures_sakhal/signs/settlements/sign_matrosovo_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_matrosovo_start.p3d,images/structures_sakhal/signs/settlements/sign_matrosovo_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_nogovo_end.p3d,images/structures_sakhal/signs/settlements/sign_nogovo_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_nogovo_start.p3d,images/structures_sakhal/signs/settlements/sign_nogovo_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_orlovo_end.p3d,images/structures_sakhal/signs/settlements/sign_orlovo_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_orlovo_start.p3d,images/structures_sakhal/signs/settlements/sign_orlovo_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_petropavlovsk.p3d,images/structures_sakhal/signs/settlements/sign_petropavlovsk.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_podgornoye_end.p3d,images/structures_sakhal/signs/settlements/sign_podgornoye_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_podgornoye_start.p3d,images/structures_sakhal/signs/settlements/sign_podgornoye_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_rudnogorsk_end.p3d,images/structures_sakhal/signs/settlements/sign_rudnogorsk_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_rudnogorsk_start.p3d,images/structures_sakhal/signs/settlements/sign_rudnogorsk_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_rybnoye_end.p3d,images/structures_sakhal/signs/settlements/sign_rybnoye_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_rybnoye_start.p3d,images/structures_sakhal/signs/settlements/sign_rybnoye_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_severomorsk_end.p3d,images/structures_sakhal/signs/settlements/sign_severomorsk_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_severomorsk_start.p3d,images/structures_sakhal/signs/settlements/sign_severomorsk_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_shumnoye_end.p3d,images/structures_sakhal/signs/settlements/sign_shumnoye_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_shumnoye_start.p3d,images/structures_sakhal/signs/settlements/sign_shumnoye_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_sovetskoye_end.p3d,images/structures_sakhal/signs/settlements/sign_sovetskoye_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_sovetskoye_start.p3d,images/structures_sakhal/signs/settlements/sign_sovetskoye_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_tumanovo_end.p3d,images/structures_sakhal/signs/settlements/sign_tumanovo_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_tumanovo_start.p3d,images/structures_sakhal/signs/settlements/sign_tumanovo_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_vostok_end.p3d,images/structures_sakhal/signs/settlements/sign_vostok_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_vostok_start.p3d,images/structures_sakhal/signs/settlements/sign_vostok_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_vysokoe_end.p3d,images/structures_sakhal/signs/settlements/sign_vysokoe_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_vysokoe_start.p3d,images/structures_sakhal/signs/settlements/sign_vysokoe_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_yasnomorsk_end.p3d,images/structures_sakhal/signs/settlements/sign_yasnomorsk_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_yasnomorsk_start.p3d,images/structures_sakhal/signs/settlements/sign_yasnomorsk_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_yuzhnoye_end.p3d,images/structures_sakhal/signs/settlements/sign_yuzhnoye_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_yuzhnoye_start.p3d,images/structures_sakhal/signs/settlements/sign_yuzhnoye_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_zhupanovo_end.p3d,images/structures_sakhal/signs/settlements/sign_zhupanovo_end.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
sign_zhupanovo_start.p3d,images/structures_sakhal/signs/settlements/sign_zhupanovo_start.p3d.jpg,dz/structures_sakhal/signs/settlements,structures_sakhal
Land_Airport_Small_Hangar,images/structures_sakhal/specific/airport/land_airport_small_hangar.jpg,dz/structures_sakhal/specific/airport,structures_sakhal
airport_small_hangar.p3d,images/structures_sakhal/specific/airport/airport_small_hangar.p3d.jpg,dz/structures_sakhal/specific/airport,structures_sakhal
airport_small_hangar2.p3d,images/structures_sakhal/specific/airport/airport_small_hangar2.p3d.jpg,dz/structures_sakhal/specific/airport,structures_sakhal
airport_small_main.p3d,images/structures_sakhal/specific/airport/airport_small_main.p3d.jpg,dz/structures_sakhal/specific/airport,structures_sakhal
Land_Airport_Small_Hangar2,images/structures_sakhal/specific/airport/land_airport_small_hangar2.jpg,dz/structures_sakhal/specific/airport,structures_sakhal
Land_Airport_Small_Main,images/structures_sakhal/specific/airport/land_airport_small_main.jpg,dz/structures_sakhal/specific/airport,structures_sakhal
StaticObj_Monument_Bears,images/structures_sakhal/specific/monuments/staticobj_monument_bears.jpg,dz/structures_sakhal/specific/monuments,structures_sakhal
StaticObj_Monument_Workcamp,images/structures_sakhal/specific/monuments/staticobj_monument_workcamp.jpg,dz/structures_sakhal/specific/monuments,structures_sakhal
monument_bears.p3d,images/structures_sakhal/specific/monuments/monument_bears.p3d.jpg,dz/structures_sakhal/specific/monuments,structures_sakhal
monument_workcamp.p3d,images/structures_sakhal/specific/monuments/monument_workcamp.p3d.jpg,dz/structures_sakhal/specific/monuments,structures_sakhal
Land_Radio_building_East,images/structures_sakhal/specific/radio/land_radio_building_east.jpg,dz/structures_sakhal/specific/radio,structures_sakhal
radio_building_east.p3d,images/structures_sakhal/specific/radio/radio_building_east.p3d.jpg,dz/structures_sakhal/specific/radio,structures_sakhal
Land_MobileLaboratory_Ruin,images/structures_sakhal/specific/volcano/land_mobilelaboratory_ruin.jpg,dz/structures_sakhal/specific/volcano,structures_sakhal
mobilelaboratory_ruin.p3d,images/structures_sakhal/specific/volcano/mobilelaboratory_ruin.p3d.jpg,dz/structures_sakhal/specific/volcano,structures_sakhal
Land_MobileLaboratory,images/structures_sakhal/specific/volcano/land_mobilelaboratory.jpg,dz/structures_sakhal/specific/volcano,structures_sakhal
mobilelaboratory.p3d,images/structures_sakhal/specific/volcano/mobilelaboratory.p3d.jpg,dz/structures_sakhal/specific/volcano,structures_sakhal
Land_Wall_Gate_Village_Red,images/structures_sakhal/walls/land_wall_gate_village_red.jpg,dz/structures_sakhal/walls,structures_sakhal
Land_Wall_Gate_Village_Green,images/structures_sakhal/walls/land_wall_gate_village_green.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin7_Blue_4,images/structures_sakhal/walls/staticobj_wall_tin7_blue_4.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin7_Blue_8,images/structures_sakhal/walls/staticobj_wall_tin7_blue_8.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowBlue_4,images/structures_sakhal/walls/staticobj_wall_tin8_lowblue_4.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowBlue_8,images/structures_sakhal/walls/staticobj_wall_tin8_lowblue_8.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowBlue_Pole,images/structures_sakhal/walls/staticobj_wall_tin8_lowblue_pole.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowGreen_4,images/structures_sakhal/walls/staticobj_wall_tin8_lowgreen_4.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowGreen_8,images/structures_sakhal/walls/staticobj_wall_tin8_lowgreen_8.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowGreen_Pole,images/structures_sakhal/walls/staticobj_wall_tin8_lowgreen_pole.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowRed_4,images/structures_sakhal/walls/staticobj_wall_tin8_lowred_4.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowRed_8,images/structures_sakhal/walls/staticobj_wall_tin8_lowred_8.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Tin8_LowRed_Pole,images/structures_sakhal/walls/staticobj_wall_tin8_lowred_pole.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Green_4,images/structures_sakhal/walls/staticobj_wall_vilvar2_green_4.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Green_4_2,images/structures_sakhal/walls/staticobj_wall_vilvar2_green_4_2.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Green_4_D,images/structures_sakhal/walls/staticobj_wall_vilvar2_green_4_d.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Green_4_End,images/structures_sakhal/walls/staticobj_wall_vilvar2_green_4_end.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Green_Pole,images/structures_sakhal/walls/staticobj_wall_vilvar2_green_pole.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Red_4,images/structures_sakhal/walls/staticobj_wall_vilvar2_red_4.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Red_4_2,images/structures_sakhal/walls/staticobj_wall_vilvar2_red_4_2.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Red_4_D,images/structures_sakhal/walls/staticobj_wall_vilvar2_red_4_d.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Red_4_End,images/structures_sakhal/walls/staticobj_wall_vilvar2_red_4_end.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_VilVar2_Red_Pole,images/structures_sakhal/walls/staticobj_wall_vilvar2_red_pole.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Wood5_4,images/structures_sakhal/walls/staticobj_wall_wood5_4.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Wood5_4_2,images/structures_sakhal/walls/staticobj_wall_wood5_4_2.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Wood5_4_D,images/structures_sakhal/walls/staticobj_wall_wood5_4_d.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Wood5_4_End,images/structures_sakhal/walls/staticobj_wall_wood5_4_end.jpg,dz/structures_sakhal/walls,structures_sakhal
StaticObj_Wall_Wood5_4_Pole,images/structures_sakhal/walls/staticobj_wall_wood5_4_pole.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_gate_village_green.p3d,images/structures_sakhal/walls/wall_gate_village_green.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_gate_village_red.p3d,images/structures_sakhal/walls/wall_gate_village_red.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin7_blue_4.p3d,images/structures_sakhal/walls/wall_tin7_blue_4.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin7_blue_8.p3d,images/structures_sakhal/walls/wall_tin7_blue_8.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin7_green_4.p3d,images/structures_sakhal/walls/wall_tin7_green_4.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin7_green_8.p3d,images/structures_sakhal/walls/wall_tin7_green_8.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin7_red_4.p3d,images/structures_sakhal/walls/wall_tin7_red_4.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin7_red_8.p3d,images/structures_sakhal/walls/wall_tin7_red_8.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowblue_4.p3d,images/structures_sakhal/walls/wall_tin8_lowblue_4.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowblue_4_d.p3d,images/structures_sakhal/walls/wall_tin8_lowblue_4_d.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowblue_8.p3d,images/structures_sakhal/walls/wall_tin8_lowblue_8.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowblue_pole.p3d,images/structures_sakhal/walls/wall_tin8_lowblue_pole.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowgreen_4.p3d,images/structures_sakhal/walls/wall_tin8_lowgreen_4.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowgreen_4_d.p3d,images/structures_sakhal/walls/wall_tin8_lowgreen_4_d.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowgreen_8.p3d,images/structures_sakhal/walls/wall_tin8_lowgreen_8.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowgreen_pole.p3d,images/structures_sakhal/walls/wall_tin8_lowgreen_pole.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowred_4.p3d,images/structures_sakhal/walls/wall_tin8_lowred_4.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowred_4_d.p3d,images/structures_sakhal/walls/wall_tin8_lowred_4_d.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowred_8.p3d,images/structures_sakhal/walls/wall_tin8_lowred_8.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowred_pole.p3d,images/structures_sakhal/walls/wall_tin8_lowred_pole.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowrusty_4.p3d,images/structures_sakhal/walls/wall_tin8_lowrusty_4.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowrusty_4_d.p3d,images/structures_sakhal/walls/wall_tin8_lowrusty_4_d.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowrusty_8.p3d,images/structures_sakhal/walls/wall_tin8_lowrusty_8.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
wall_tin8_lowrusty_pole.p3d,images/structures_sakhal/walls/wall_tin8_lowrusty_pole.p3d.jpg,dz/structures_sakhal/walls,structures_sakhal
